run,data_type,n,algo,time_ns,char_cmp
6,almost,500,msd_switch,79250,6509
6,random,600,quick_std,192500,90733
6,random,600,merge_std,433250,6144
6,random,600,merge_lcp,458416,4410
6,random,600,string_quick3,57167,8981
6,random,600,msd_plain,153125,2542
6,random,600,msd_switch,88292,4057
6,reverse,600,quick_std,119417,77785
6,reverse,600,merge_std,389916,4444
6,reverse,600,merge_lcp,418292,2231
6,reverse,600,string_quick3,37000,9630
6,reverse,600,msd_plain,173792,2928
6,reverse,600,msd_switch,93500,6280
6,almost,600,quick_std,156833,88866
6,almost,600,merge_std,359958,6117
6,almost,600,merge_lcp,378084,2369
6,almost,600,string_quick3,41959,10711
6,almost,600,msd_plain,175458,2886
6,almost,600,msd_switch,95375,7919
6,random,700,quick_std,223500,107106
6,random,700,merge_std,522625,7444
6,random,700,merge_lcp,533500,5268
6,random,700,string_quick3,67750,12614
6,random,700,msd_plain,174833,2994
6,random,700,msd_switch,102041,5037
6,reverse,700,quick_std,177042,100516
6,reverse,700,merge_std,452667,5303
6,reverse,700,merge_lcp,486917,2602
6,reverse,700,string_quick3,44084,12054
6,reverse,700,msd_plain,221750,3420
6,reverse,700,msd_switch,107500,7280
6,almost,700,quick_std,188000,106625
6,almost,700,merge_std,437584,7475
6,almost,700,merge_lcp,432250,2810
6,almost,700,string_quick3,51083,13011
6,almost,700,msd_plain,201875,3368
6,almost,700,msd_switch,110167,9150
6,random,800,quick_std,260750,127424
6,random,800,merge_std,598375,8781
6,random,800,merge_lcp,626250,6109
6,random,800,string_quick3,77875,12305
6,random,800,msd_plain,201458,3444
6,random,800,msd_switch,119875,5852
6,reverse,800,quick_std,176334,115471
6,reverse,800,merge_std,549417,6129
6,reverse,800,merge_lcp,582042,2986
6,reverse,800,string_quick3,52125,13851
6,reverse,800,msd_plain,230084,3912
6,reverse,800,msd_switch,123500,8319
6,almost,800,quick_std,217375,125043
6,almost,800,merge_std,492625,8605
6,almost,800,merge_lcp,512917,3247
6,almost,800,string_quick3,57667,15261
6,almost,800,msd_plain,228875,3874
6,almost,800,msd_switch,124958,10908
6,random,900,quick_std,288417,139712
6,random,900,merge_std,681416,10171
6,random,900,merge_lcp,703750,7044
6,random,900,string_quick3,90042,13602
6,random,900,msd_plain,227375,3874
6,random,900,msd_switch,137958,6836
6,reverse,900,quick_std,178208,116925
6,reverse,900,merge_std,595916,7057
6,reverse,900,merge_lcp,673292,3364
6,reverse,900,string_quick3,57833,15598
6,reverse,900,msd_plain,257500,4410
6,reverse,900,msd_switch,138417,9375
6,almost,900,quick_std,242666,133572
6,almost,900,merge_std,645208,9981
6,almost,900,merge_lcp,594583,3730
6,almost,900,string_quick3,63416,16468
6,almost,900,msd_plain,261083,4358
6,almost,900,msd_switch,142916,12800
6,random,1000,quick_std,325250,154153
6,random,1000,merge_std,767083,11589
6,random,1000,merge_lcp,804125,7921
6,random,1000,string_quick3,100833,17040
6,random,1000,msd_plain,250583,4314
6,random,1000,msd_switch,152333,7671
6,reverse,1000,quick_std,180875,116624
6,reverse,1000,merge_std,684333,8039
6,reverse,1000,merge_lcp,724584,3732
6,reverse,1000,string_quick3,66083,17475
6,reverse,1000,msd_plain,293583,4898
6,reverse,1000,msd_switch,153292,10412
6,almost,1000,quick_std,269083,153101
6,almost,1000,merge_std,644875,11015
6,almost,1000,merge_lcp,665166,4230
6,almost,1000,string_quick3,69333,17146
6,almost,1000,msd_plain,287583,4864
6,almost,1000,msd_switch,158625,13652
6,random,1100,quick_std,358458,170229
6,random,1100,merge_std,846208,13050
6,random,1100,merge_lcp,982333,9006
6,random,1100,string_quick3,112916,20401
6,random,1100,msd_plain,279042,4784
6,random,1100,msd_switch,169167,8927
6,reverse,1100,quick_std,206916,135246
6,reverse,1100,merge_std,730000,8696
6,reverse,1100,merge_lcp,822709,4122
6,reverse,1100,string_quick3,73958,19940
6,reverse,1100,msd_plain,315625,5358
6,reverse,1100,msd_switch,166792,11376
6,almost,1100,quick_std,295125,170075
6,almost,1100,merge_std,699375,12401
6,almost,1100,merge_lcp,745375,4632
6,almost,1100,string_quick3,78000,19838
6,almost,1100,msd_plain,334333,5376
6,almost,1100,msd_switch,174542,15232
6,random,1200,quick_std,397166,190347
6,random,1200,merge_std,981291,14574
6,random,1200,merge_lcp,987208,9920
6,random,1200,string_quick3,124917,24095
6,random,1200,msd_plain,303875,5264
6,random,1200,msd_switch,192125,9838
6,reverse,1200,quick_std,241000,158502
6,reverse,1200,merge_std,807458,9429
6,reverse,1200,merge_lcp,870916,4508
6,reverse,1200,string_quick3,79875,21188
6,reverse,1200,msd_plain,340333,5836
6,reverse,1200,msd_switch,190250,12285
6,almost,1200,quick_std,447166,183633
6,almost,1200,merge_std,784208,13887
6,almost,1200,merge_lcp,815791,5011
6,almost,1200,string_quick3,84958,21702
6,almost,1200,msd_plain,345166,5900
6,almost,1200,msd_switch,187458,16351
6,random,1300,quick_std,450042,199801
6,random,1300,merge_std,1049792,16097
6,random,1300,merge_lcp,1122583,10858
6,random,1300,string_quick3,162000,23481
6,random,1300,msd_plain,362500,5738
6,random,1300,msd_switch,201458,10842
6,reverse,1300,quick_std,276208,182106
6,reverse,1300,merge_std,899125,10280
6,reverse,1300,merge_lcp,984209,4868
6,reverse,1300,string_quick3,85666,22305
6,reverse,1300,msd_plain,373709,6356
6,reverse,1300,msd_switch,197667,13360
6,almost,1300,quick_std,349583,196448
6,almost,1300,merge_std,868292,15289
6,almost,1300,merge_lcp,890792,5526
6,almost,1300,string_quick3,95708,24628
6,almost,1300,msd_plain,372417,6374
6,almost,1300,msd_switch,204625,18410
6,random,1400,quick_std,460541,218691
6,random,1400,merge_std,1235834,17629
6,random,1400,merge_lcp,1138958,11772
6,random,1400,string_quick3,153542,26614
6,random,1400,msd_plain,383500,6234
6,random,1400,msd_switch,219083,11963
6,reverse,1400,quick_std,308833,203989
6,reverse,1400,merge_std,971250,11191
6,reverse,1400,merge_lcp,1089417,5246
6,reverse,1400,string_quick3,93958,24741
6,reverse,1400,msd_plain,399041,6826
6,reverse,1400,msd_switch,212209,14349
6,almost,1400,quick_std,368416,210758
6,almost,1400,merge_std,962458,16692
6,almost,1400,merge_lcp,1057042,5951
6,almost,1400,string_quick3,103417,25265
6,almost,1400,msd_plain,402709,6856
6,almost,1400,msd_switch,225500,19520
6,random,1500,quick_std,501833,237436
6,random,1500,merge_std,1267583,19183
6,random,1500,merge_lcp,1217708,12708
6,random,1500,string_quick3,156084,26266
6,random,1500,msd_plain,384250,6716
6,random,1500,msd_switch,234459,13163
6,reverse,1500,quick_std,344875,226908
6,reverse,1500,merge_std,1043750,12123
6,reverse,1500,merge_lcp,1248375,5618
6,reverse,1500,string_quick3,98708,26785
6,reverse,1500,msd_plain,470041,7296
6,reverse,1500,msd_switch,243500,15292
6,almost,1500,quick_std,398875,227095
6,almost,1500,merge_std,1039792,18080
6,almost,1500,merge_lcp,1030167,6414
6,almost,1500,string_quick3,109875,26826
6,almost,1500,msd_plain,454833,7344
6,almost,1500,msd_switch,262291,21089
6,random,1600,quick_std,531792,251851
6,random,1600,merge_std,1290667,20741
6,random,1600,merge_lcp,1356667,13706
6,random,1600,string_quick3,167583,27171
6,random,1600,msd_plain,416292,7208
6,random,1600,msd_switch,251458,14216
6,reverse,1600,quick_std,351958,233911
6,reverse,1600,merge_std,1237375,12991
6,reverse,1600,merge_lcp,1209625,5996
6,reverse,1600,string_quick3,124500,28374
6,reverse,1600,msd_plain,464834,7778
6,reverse,1600,msd_switch,240709,16351
6,almost,1600,quick_std,448750,243893
6,almost,1600,merge_std,1071083,19101
6,almost,1600,merge_lcp,1166667,6820
6,almost,1600,string_quick3,121917,30337
6,almost,1600,msd_plain,455500,7834
6,almost,1600,msd_switch,250500,22275
6,random,1700,quick_std,595417,267696
6,random,1700,merge_std,1426959,22339
6,random,1700,merge_lcp,1419416,14676
6,random,1700,string_quick3,181417,30493
6,random,1700,msd_plain,447833,7698
6,random,1700,msd_switch,272083,15574
6,reverse,1700,quick_std,354458,231953
6,reverse,1700,merge_std,1194625,13794
6,reverse,1700,merge_lcp,1285250,6412
6,reverse,1700,string_quick3,111666,30542
6,reverse,1700,msd_plain,484250,8248
6,reverse,1700,msd_switch,285834,17373
6,almost,1700,quick_std,447250,257535
6,almost,1700,merge_std,1151833,20373
6,almost,1700,merge_lcp,1179000,7282
6,almost,1700,string_quick3,131833,32591
6,almost,1700,msd_plain,488291,8312
6,almost,1700,msd_switch,269125,23468
6,random,1800,quick_std,606334,288416
6,random,1800,merge_std,1528083,23948
6,random,1800,merge_lcp,1518333,15664
6,random,1800,string_quick3,195416,33286
6,random,1800,msd_plain,496250,8174
6,random,1800,msd_switch,286125,16809
6,reverse,1800,quick_std,363500,238982
6,reverse,1800,merge_std,1263084,14939
6,reverse,1800,merge_lcp,1365292,6781
6,reverse,1800,string_quick3,136333,32441
6,reverse,1800,msd_plain,539917,8760
6,reverse,1800,msd_switch,275416,18425
6,almost,1800,quick_std,488166,280723
6,almost,1800,merge_std,1240750,21824
6,almost,1800,merge_lcp,1277958,7809
6,almost,1800,string_quick3,142959,35245
6,almost,1800,msd_plain,521917,8802
6,almost,1800,msd_switch,282041,24700
6,random,1900,quick_std,695375,305119
6,random,1900,merge_std,1564292,25589
6,random,1900,merge_lcp,1606292,16591
6,random,1900,string_quick3,206750,34716
6,random,1900,msd_plain,507333,8682
6,random,1900,msd_switch,307375,17986
6,reverse,1900,quick_std,363042,237131
6,reverse,1900,merge_std,1390792,15840
6,reverse,1900,merge_lcp,1434083,7171
6,reverse,1900,string_quick3,128875,34429
6,reverse,1900,msd_plain,543375,9244
6,reverse,1900,msd_switch,288541,19509
6,almost,1900,quick_std,510000,290016
6,almost,1900,merge_std,1312833,23162
6,almost,1900,merge_lcp,1360542,8228
6,almost,1900,string_quick3,162500,41351
6,almost,1900,msd_plain,553417,9268
6,almost,1900,msd_switch,301083,26154
6,random,2000,quick_std,668209,313283
6,random,2000,merge_std,1641625,27207
6,random,2000,merge_lcp,1785875,17555
6,random,2000,string_quick3,215167,36343
6,random,2000,msd_plain,575583,9214
6,random,2000,msd_switch,319208,19281
6,reverse,2000,quick_std,364792,236900
6,reverse,2000,merge_std,1418667,17051
6,reverse,2000,merge_lcp,1495458,7545
6,reverse,2000,string_quick3,132708,36164
6,reverse,2000,msd_plain,563958,9734
6,reverse,2000,msd_switch,301084,20491
6,almost,2000,quick_std,540125,311900
6,almost,2000,merge_std,1523958,23780
6,almost,2000,merge_lcp,1494417,8603
6,almost,2000,string_quick3,163916,45877
6,almost,2000,msd_plain,588875,9770
6,almost,2000,msd_switch,318167,27670
6,random,2100,quick_std,713666,333841
6,random,2100,merge_std,1876000,28817
6,random,2100,merge_lcp,1895958,18823
6,random,2100,string_quick3,231792,38145
6,random,2100,msd_plain,587084,9702
6,random,2100,msd_switch,347458,19976
6,reverse,2100,quick_std,382958,249866
6,reverse,2100,merge_std,1559750,17877
6,reverse,2100,merge_lcp,1681500,7933
6,reverse,2100,string_quick3,142625,38985
6,reverse,2100,msd_plain,610583,10202
6,reverse,2100,msd_switch,320500,21500
6,almost,2100,quick_std,560833,322272
6,almost,2100,merge_std,1463083,25367
6,almost,2100,merge_lcp,1568833,9086
6,almost,2100,string_quick3,223542,45954
6,almost,2100,msd_plain,595125,10248
6,almost,2100,msd_switch,328208,29135
6,random,2200,quick_std,735042,344221
6,random,2200,merge_std,1846584,30596
6,random,2200,merge_lcp,1953500,20057
6,random,2200,string_quick3,243916,40308
6,random,2200,msd_plain,593417,10194
6,random,2200,msd_switch,438167,21366
6,reverse,2200,quick_std,424709,273128
6,reverse,2200,merge_std,1610958,18567
6,reverse,2200,merge_lcp,1712500,8321
6,reverse,2200,string_quick3,148041,40813
6,reverse,2200,msd_plain,726875,10678
6,reverse,2200,msd_switch,331542,22491
6,almost,2200,quick_std,583958,335253
6,almost,2200,merge_std,1543625,26695
6,almost,2200,merge_lcp,1640041,9556
6,almost,2200,string_quick3,180125,52116
6,almost,2200,msd_plain,638333,10744
6,almost,2200,msd_switch,341166,30375
6,random,2300,quick_std,792833,375947
6,random,2300,merge_std,1921583,32276
6,random,2300,merge_lcp,2016708,21102
6,random,2300,string_quick3,251917,40360
6,random,2300,msd_plain,617583,10732
6,random,2300,msd_switch,369500,22682
6,reverse,2300,quick_std,452875,296697
6,reverse,2300,merge_std,1774292,19356
6,reverse,2300,merge_lcp,1832625,8715
6,reverse,2300,string_quick3,155666,43415
6,reverse,2300,msd_plain,658042,11168
6,reverse,2300,msd_switch,345750,23577
6,almost,2300,quick_std,722916,356116
6,almost,2300,merge_std,1632916,28493
6,almost,2300,merge_lcp,1706167,10134
6,almost,2300,string_quick3,186667,53509
6,almost,2300,msd_plain,662292,11218
6,almost,2300,msd_switch,360541,31436
6,random,2400,quick_std,814833,378478
6,random,2400,merge_std,2167875,34033
6,random,2400,merge_lcp,2142833,22151
6,random,2400,string_quick3,268333,42438
6,random,2400,msd_plain,641833,11258
6,random,2400,msd_switch,390208,23769
6,reverse,2400,quick_std,485375,319232
6,reverse,2400,merge_std,1723292,20074
6,reverse,2400,merge_lcp,1865291,9083
6,reverse,2400,string_quick3,162166,45167
6,reverse,2400,msd_plain,730375,11664
6,reverse,2400,msd_switch,367500,24647
6,almost,2400,quick_std,649292,368213
6,almost,2400,merge_std,1848209,29972
6,almost,2400,merge_lcp,1755375,10629
6,almost,2400,string_quick3,197500,56589
6,almost,2400,msd_plain,681875,11694
6,almost,2400,msd_switch,373833,32629
6,random,2500,quick_std,842958,393635
6,random,2500,merge_std,2140958,35783
6,random,2500,merge_lcp,2264167,23154
6,random,2500,string_quick3,302916,51804
6,random,2500,msd_plain,687291,11760
6,random,2500,msd_switch,413834,25258
6,reverse,2500,quick_std,519292,340828
6,reverse,2500,merge_std,1944417,21064
6,reverse,2500,merge_lcp,1993750,9466
6,reverse,2500,string_quick3,200542,48967
6,reverse,2500,msd_plain,735709,12166
6,reverse,2500,msd_switch,380541,25713
6,almost,2500,quick_std,672958,385461
6,almost,2500,merge_std,1870792,31295
6,almost,2500,merge_lcp,1880334,11145
6,almost,2500,string_quick3,241916,62435
6,almost,2500,msd_plain,738084,12168
6,almost,2500,msd_switch,395750,34140
6,random,2600,quick_std,875458,402814
6,random,2600,merge_std,2335125,37513
6,random,2600,merge_lcp,2378500,24146
6,random,2600,string_quick3,302125,51231
6,random,2600,msd_plain,714791,12260
6,random,2600,msd_switch,431125,26547
6,reverse,2600,quick_std,553083,359596
6,reverse,2600,merge_std,1930708,21977
6,reverse,2600,merge_lcp,2121959,9831
6,reverse,2600,string_quick3,186042,52914
6,reverse,2600,msd_plain,742625,12646
6,reverse,2600,msd_switch,398084,26691
6,almost,2600,quick_std,711667,410024
6,almost,2600,merge_std,1892291,32248
6,almost,2600,merge_lcp,2007333,11610
6,almost,2600,string_quick3,220208,61458
6,almost,2600,msd_plain,756459,12664
6,almost,2600,msd_switch,410458,35710
6,random,2700,quick_std,918584,428558
6,random,2700,merge_std,2390250,39259
6,random,2700,merge_lcp,2369542,25124
6,random,2700,string_quick3,303084,49552
6,random,2700,msd_plain,741250,12818
6,random,2700,msd_switch,443000,27946
6,reverse,2700,quick_std,582708,382411
6,reverse,2700,merge_std,2074042,22899
6,reverse,2700,merge_lcp,2136291,10207
6,reverse,2700,string_quick3,192750,55496
6,reverse,2700,msd_plain,767583,13122
6,reverse,2700,msd_switch,408375,27789
6,almost,2700,quick_std,776375,419594
6,almost,2700,merge_std,1911792,33743
6,almost,2700,merge_lcp,1989958,12044
6,almost,2700,string_quick3,228125,66311
6,almost,2700,msd_plain,776667,13158
6,almost,2700,msd_switch,467917,36859
6,random,2800,quick_std,953584,439941
6,random,2800,merge_std,2458250,41023
6,random,2800,merge_lcp,2503875,26090
6,random,2800,string_quick3,317583,52318
6,random,2800,msd_plain,778833,13356
6,random,2800,msd_switch,465834,29315
6,reverse,2800,quick_std,618458,409434
6,reverse,2800,merge_std,2230000,23803
6,reverse,2800,merge_lcp,2252125,10582
6,reverse,2800,string_quick3,232417,56154
6,reverse,2800,msd_plain,798708,13620
6,reverse,2800,msd_switch,426125,28766
6,almost,2800,quick_std,835875,442182
6,almost,2800,merge_std,2142750,34806
6,almost,2800,merge_lcp,2131750,12488
6,almost,2800,string_quick3,232750,69893
6,almost,2800,msd_plain,832000,13666
6,almost,2800,msd_switch,445500,37920
6,random,2900,quick_std,1111958,464426
6,random,2900,merge_std,2581042,42814
6,random,2900,merge_lcp,2640708,27066
6,random,2900,string_quick3,336083,59246
6,random,2900,msd_plain,813834,13884
6,random,2900,msd_switch,515375,30554
6,reverse,2900,quick_std,882125,426381
6,reverse,2900,merge_std,2369625,24804
6,reverse,2900,merge_lcp,2376583,10960
6,reverse,2900,string_quick3,280250,58042
6,reverse,2900,msd_plain,829208,14096
6,reverse,2900,msd_switch,441125,29678
6,almost,2900,quick_std,777667,430897
6,almost,2900,merge_std,2138000,36557
6,almost,2900,merge_lcp,2208084,13011
6,almost,2900,string_quick3,239208,69009
6,almost,2900,msd_plain,849667,14158
6,almost,2900,msd_switch,459209,38995
6,random,3000,quick_std,1132083,477895
6,random,3000,merge_std,2688750,44527
6,random,3000,merge_lcp,2788375,28062
6,random,3000,string_quick3,347292,57617
6,random,3000,msd_plain,897208,14426
6,random,3000,msd_switch,502125,31610
6,reverse,3000,quick_std,683417,454428
6,reverse,3000,merge_std,2409875,25759
6,reverse,3000,merge_lcp,2509958,11355
6,reverse,3000,string_quick3,213500,61428
6,reverse,3000,msd_plain,889791,14588
6,reverse,3000,msd_switch,466375,30716
6,almost,3000,quick_std,691542,454595
6,almost,3000,merge_std,2137250,37481
6,almost,3000,merge_lcp,2261375,13431
6,almost,3000,string_quick3,234042,67234
6,almost,3000,msd_plain,878417,14634
6,almost,3000,msd_switch,476833,40342
7,random,100,quick_std,30083,14874
7,random,100,merge_std,57125,608
7,random,100,merge_lcp,57916,513
7,random,100,string_quick3,8042,1215
7,random,100,msd_plain,23708,360
7,random,100,msd_switch,13542,386
7,reverse,100,quick_std,22333,13785
7,reverse,100,merge_std,54083,636
7,reverse,100,merge_lcp,58750,362
7,reverse,100,string_quick3,6125,1596
7,reverse,100,msd_plain,30458,508
7,reverse,100,msd_switch,16500,1046
7,almost,100,quick_std,27416,14498
7,almost,100,merge_std,44167,800
7,almost,100,merge_lcp,43750,368
7,almost,100,string_quick3,6000,1344
7,almost,100,msd_plain,26000,478
7,almost,100,msd_switch,13667,1340
7,random,200,quick_std,62084,31192
7,random,200,merge_std,126292,1502
7,random,200,merge_lcp,129125,1179
7,random,200,string_quick3,17167,2388
7,random,200,msd_plain,46500,774
7,random,200,msd_switch,26000,905
7,reverse,200,quick_std,45167,29400
7,reverse,200,merge_std,114166,1358
7,reverse,200,merge_lcp,118791,740
7,reverse,200,string_quick3,12042,3016
7,reverse,200,msd_plain,58250,994
7,reverse,200,msd_switch,31250,2071
7,almost,200,quick_std,54500,28318
7,almost,200,merge_std,99417,1817
7,almost,200,merge_lcp,98791,776
7,almost,200,string_quick3,12208,2765
7,almost,200,msd_plain,55500,960
7,almost,200,msd_switch,31625,2885
7,random,300,quick_std,93000,46132
7,random,300,merge_std,197750,2520
7,random,300,merge_lcp,215250,1921
7,random,300,string_quick3,29584,3829
7,random,300,msd_plain,83125,1224
7,random,300,msd_switch,41042,1587
7,reverse,300,quick_std,69750,38593
7,reverse,300,merge_std,179916,2036
7,reverse,300,merge_lcp,217958,1135
7,reverse,300,string_quick3,18542,4600
7,reverse,300,msd_plain,103333,1454
7,reverse,300,msd_switch,46208,3072
7,almost,300,quick_std,81583,45692
7,almost,300,merge_std,157834,2881
7,almost,300,merge_lcp,157667,1153
7,almost,300,string_quick3,18083,3979
7,almost,300,msd_plain,86791,1452
7,almost,300,msd_switch,47792,4068
7,random,400,quick_std,144334,62849
7,random,400,merge_std,274667,3660
7,random,400,merge_lcp,295792,2697
7,random,400,string_quick3,36792,5842
7,random,400,msd_plain,96542,1644
7,random,400,msd_switch,55875,2320
7,reverse,400,quick_std,87375,57069
7,reverse,400,merge_std,246875,2889
7,reverse,400,merge_lcp,265833,1507
7,reverse,400,string_quick3,26750,6395
7,reverse,400,msd_plain,115666,1948
7,reverse,400,msd_switch,61709,4094
7,almost,400,quick_std,115250,61557
7,almost,400,merge_std,220542,3960
7,almost,400,merge_lcp,231750,1524
7,almost,400,string_quick3,26958,5982
7,almost,400,msd_plain,114292,1926
7,almost,400,msd_switch,62459,5378
7,random,500,quick_std,160166,76266
7,random,500,merge_std,345542,4844
7,random,500,merge_lcp,367500,3482
7,random,500,string_quick3,45666,7206
7,random,500,msd_plain,123875,2060
7,random,500,msd_switch,84416,3215
7,reverse,500,quick_std,89416,58734
7,reverse,500,merge_std,322209,3745
7,reverse,500,merge_lcp,360000,1898
7,reverse,500,string_quick3,30375,8104
7,reverse,500,msd_plain,158458,2426
7,reverse,500,msd_switch,81167,5161
7,almost,500,quick_std,128625,74929
7,almost,500,merge_std,271000,4808
7,almost,500,merge_lcp,284042,1909
7,almost,500,string_quick3,36375,9743
7,almost,500,msd_plain,138916,2368
7,almost,500,msd_switch,77541,6567
7,random,600,quick_std,189416,91516
7,random,600,merge_std,519375,6106
7,random,600,merge_lcp,466125,4387
7,random,600,string_quick3,58125,9168
7,random,600,msd_plain,146041,2502
7,random,600,msd_switch,86250,4105
7,reverse,600,quick_std,121166,78433
7,reverse,600,merge_std,383542,4416
7,reverse,600,merge_lcp,408084,2288
7,reverse,600,string_quick3,40125,10096
7,reverse,600,msd_plain,173417,2922
7,reverse,600,msd_switch,92958,6226
7,almost,600,quick_std,161667,92372
7,almost,600,merge_std,360000,6228
7,almost,600,merge_lcp,370458,2347
7,almost,600,string_quick3,40584,9684
7,almost,600,msd_plain,170875,2862
7,almost,600,msd_switch,96167,7848
7,random,700,quick_std,257458,107923
7,random,700,merge_std,581083,7384
7,random,700,merge_lcp,556834,5219
7,random,700,string_quick3,67709,13259
7,random,700,msd_plain,179958,2952
7,random,700,msd_switch,104917,4977
7,reverse,700,quick_std,162667,102392
7,reverse,700,merge_std,467833,5225
7,reverse,700,merge_lcp,485208,2681
7,reverse,700,string_quick3,43583,11972
7,reverse,700,msd_plain,202084,3420
7,reverse,700,msd_switch,107542,7245
7,almost,700,quick_std,184167,101213
7,almost,700,merge_std,468167,7427
7,almost,700,merge_lcp,442292,2790
7,almost,700,string_quick3,52125,13347
7,almost,700,msd_plain,202291,3330
7,almost,700,msd_switch,110042,9100
7,random,800,quick_std,259084,123909
7,random,800,merge_std,629792,8770
7,random,800,merge_lcp,699167,6088
7,random,800,string_quick3,78167,11979
7,random,800,msd_plain,203417,3412
7,random,800,msd_switch,122667,5813
7,reverse,800,quick_std,176958,116017
7,reverse,800,merge_std,524334,6154
7,reverse,800,merge_lcp,568833,3072
7,reverse,800,string_quick3,50000,13429
7,reverse,800,msd_plain,232875,3912
7,reverse,800,msd_switch,124250,8225
7,almost,800,quick_std,215208,124057
7,almost,800,merge_std,499750,8562
7,almost,800,merge_lcp,505166,3189
7,almost,800,string_quick3,57833,15813
7,almost,800,msd_plain,229958,3822
7,almost,800,msd_switch,128334,10486
7,random,900,quick_std,294666,138048
7,random,900,merge_std,690583,10133
7,random,900,merge_lcp,728292,7015
7,random,900,string_quick3,95875,15140
7,random,900,msd_plain,229584,3882
7,random,900,msd_switch,135667,6870
7,reverse,900,quick_std,179083,116643
7,reverse,900,merge_std,599417,7026
7,reverse,900,merge_lcp,648083,3447
7,reverse,900,string_quick3,83000,15389
7,reverse,900,msd_plain,254625,4368
7,reverse,900,msd_switch,135750,9202
7,almost,900,quick_std,236959,139845
7,almost,900,merge_std,552208,9596
7,almost,900,merge_lcp,570375,3608
7,almost,900,string_quick3,65125,17671
7,almost,900,msd_plain,253375,4296
7,almost,900,msd_switch,143125,11924
7,random,1000,quick_std,326417,156189
7,random,1000,merge_std,753000,11582
7,random,1000,merge_lcp,803583,7869
7,random,1000,string_quick3,100167,15896
7,random,1000,msd_plain,253542,4348
7,random,1000,msd_switch,155291,7817
7,reverse,1000,quick_std,180708,115346
7,reverse,1000,merge_std,670125,8015
7,reverse,1000,merge_lcp,710292,3831
7,reverse,1000,string_quick3,64750,17284
7,reverse,1000,msd_plain,286458,4850
7,reverse,1000,msd_switch,150208,10294
7,almost,1000,quick_std,352708,151825
7,almost,1000,merge_std,658208,10705
7,almost,1000,merge_lcp,637917,4018
7,almost,1000,string_quick3,69958,17791
7,almost,1000,msd_plain,281709,4792
7,almost,1000,msd_switch,158125,13049
7,random,1100,quick_std,385000,172298
7,random,1100,merge_std,833750,13030
7,random,1100,merge_lcp,921583,8961
7,random,1100,string_quick3,118250,18940
7,random,1100,msd_plain,291584,4844
7,random,1100,msd_switch,191625,8821
7,reverse,1100,quick_std,217709,133338
7,reverse,1100,merge_std,801125,8735
7,reverse,1100,merge_lcp,814500,4204
7,reverse,1100,string_quick3,72792,19194
7,reverse,1100,msd_plain,311958,5340
7,reverse,1100,msd_switch,165708,11277
7,almost,1100,quick_std,351000,167012
7,almost,1100,merge_std,690542,12142
7,almost,1100,merge_lcp,735750,4436
7,almost,1100,string_quick3,76625,19253
7,almost,1100,msd_plain,309166,5282
7,almost,1100,msd_switch,171542,14240
7,random,1200,quick_std,392541,183319
7,random,1200,merge_std,973333,14569
7,random,1200,merge_lcp,988500,9961
7,random,1200,string_quick3,121667,19689
7,random,1200,msd_plain,308625,5310
7,random,1200,msd_switch,188667,9963
7,reverse,1200,quick_std,239083,155922
7,reverse,1200,merge_std,809208,9429
7,reverse,1200,merge_lcp,994750,4570
7,reverse,1200,string_quick3,79917,21574
7,reverse,1200,msd_plain,347958,5820
7,reverse,1200,msd_switch,184125,12355
7,almost,1200,quick_std,320917,183069
7,almost,1200,merge_std,782917,13747
7,almost,1200,merge_lcp,809417,4856
7,almost,1200,string_quick3,82333,20594
7,almost,1200,msd_plain,340208,5780
7,almost,1200,msd_switch,185459,15604
7,random,1300,quick_std,423208,197845
7,random,1300,merge_std,1103375,16092
7,random,1300,merge_lcp,1079125,10889
7,random,1300,string_quick3,131917,23089
7,random,1300,msd_plain,337500,5794
7,random,1300,msd_switch,222542,11051
7,reverse,1300,quick_std,272375,176599
7,reverse,1300,merge_std,890916,10296
7,reverse,1300,merge_lcp,973667,4943
7,reverse,1300,string_quick3,87708,23475
7,reverse,1300,msd_plain,373667,6302
7,reverse,1300,msd_switch,201333,13376
7,almost,1300,quick_std,343958,193488
7,almost,1300,merge_std,848042,14976
7,almost,1300,merge_lcp,890417,5341
7,almost,1300,string_quick3,93584,22855
7,almost,1300,msd_plain,372834,6278
7,almost,1300,msd_switch,287791,17394
7,random,1400,quick_std,461125,218635
7,random,1400,merge_std,1106875,17560
7,random,1400,merge_lcp,1191041,11735
7,random,1400,string_quick3,145291,22299
7,random,1400,msd_plain,362750,6286
7,random,1400,msd_switch,250000,12309
7,reverse,1400,quick_std,322375,201263
7,reverse,1400,merge_std,998584,11159
7,reverse,1400,merge_lcp,1029750,5321
7,reverse,1400,string_quick3,109541,25753
7,reverse,1400,msd_plain,406458,6770
7,reverse,1400,msd_switch,212417,14417
7,almost,1400,quick_std,372250,213076
7,almost,1400,merge_std,924833,16250
7,almost,1400,merge_lcp,952083,5762
7,almost,1400,string_quick3,98375,24347
7,almost,1400,msd_plain,407500,6762
7,almost,1400,msd_switch,220666,18540
7,random,1500,quick_std,497458,236376
7,random,1500,merge_std,1310917,19144
7,random,1500,merge_lcp,1253500,12672
7,random,1500,string_quick3,159667,30463
7,random,1500,msd_plain,392375,6758
7,random,1500,msd_switch,237709,13210
7,reverse,1500,quick_std,340125,225994
7,reverse,1500,merge_std,1069291,12171
